clip_id,ground_truth,output,latency,num_downsampled_frames,num_frames
v_RockClimbingIndoor_g03_c04,RockClimbingIndoor,RockClimbingIndoor,1.7262241840362549,10,300
v_RockClimbingIndoor_g03_c05,RockClimbingIndoor,RockClimbingIndoor,1.7317469120025635,10,293
v_RockClimbingIndoor_g03_c06,RockClimbingIndoor,RockClimbingIndoor,2.2672882080078125,14,413
v_RockClimbingIndoor_g03_c07,RockClimbingIndoor,RockClimbingIndoor,2.2454640865325928,14,412
v_RockClimbingIndoor_g04_c01,RockClimbingIndoor,RockClimbingIndoor,5.5419020652771,29,843
v_RockClimbingIndoor_g04_c02,RockClimbingIndoor,RockClimbingIndoor,4.434416770935059,28,811
v_RockClimbingIndoor_g04_c03,RockClimbingIndoor,RockClimbingIndoor,4.352341890335083,28,839
v_RockClimbingIndoor_g04_c04,RockClimbingIndoor,RockClimbingIndoor,4.345781087875366,28,833
v_RockClimbingIndoor_g05_c01,RockClimbingIndoor,RockClimbingIndoor,2.148822069168091,12,353
v_RockClimbingIndoor_g05_c02,RockClimbingIndoor,BasketballDunk,1.9302692413330078,12,344
v_RockClimbingIndoor_g05_c03,RockClimbingIndoor,RockClimbingIndoor,2.2869272232055664,13,370
v_RockClimbingIndoor_g05_c04,RockClimbingIndoor,RockClimbingIndoor,2.2305080890655518,13,382
v_RockClimbingIndoor_g05_c05,RockClimbingIndoor,RockClimbingIndoor,2.0096452236175537,11,328
v_RockClimbingIndoor_g05_c06,RockClimbingIndoor,RockClimbingIndoor,1.9946439266204834,12,332
v_RockClimbingIndoor_g06_c01,RockClimbingIndoor,RockClimbingIndoor,2.0070042610168457,11,312
v_RockClimbingIndoor_g06_c02,RockClimbingIndoor,RockClimbingIndoor,1.9956600666046143,11,308
v_RockClimbingIndoor_g06_c03,RockClimbingIndoor,RockClimbingIndoor,1.996474027633667,11,312
v_RockClimbingIndoor_g06_c04,RockClimbingIndoor,RockClimbingIndoor,1.9983019828796387,11,313
v_RockClimbingIndoor_g06_c05,RockClimbingIndoor,RockClimbingIndoor,3.0878491401672363,19,558
v_RockClimbingIndoor_g06_c06,RockClimbingIndoor,RockClimbingIndoor,2.7948007583618164,17,502
v_RockClimbingIndoor_g06_c07,RockClimbingIndoor,RockClimbingIndoor,2.256580114364624,14,407
v_RockClimbingIndoor_g07_c01,RockClimbingIndoor,RockClimbingIndoor,2.255683183670044,14,418
v_RockClimbingIndoor_g07_c02,RockClimbingIndoor,RockClimbingIndoor,2.546109199523926,15,443
v_RockClimbingIndoor_g07_c03,RockClimbingIndoor,RockClimbingIndoor,2.5081701278686523,16,458
v_RockClimbingIndoor_g07_c04,RockClimbingIndoor,RockClimbingIndoor,2.255632162094116,14,398
v_RockClimbingIndoor_g07_c05,RockClimbingIndoor,RockClimbingIndoor,2.529344081878662,15,442
v_RockClimbingIndoor_g07_c06,RockClimbingIndoor,RockClimbingIndoor,2.2577977180480957,14,411
v_RockClimbingIndoor_g07_c07,RockClimbingIndoor,RockClimbingIndoor,2.5214710235595703,15,428
v_RopeClimbing_g01_c01,RopeClimbing,FloorGymnastics,1.2409248352050781,6,161
v_RopeClimbing_g01_c02,RopeClimbing,RopeClimbing,1.2143511772155762,6,170
v_RopeClimbing_g01_c03,RopeClimbing,RopeClimbing,1.2119090557098389,6,159
v_RopeClimbing_g01_c04,RopeClimbing,RockClimbingIndoor,1.5131068229675293,7,188
v_RopeClimbing_g02_c01,RopeClimbing,RopeClimbing,1.2137877941131592,6,152
v_RopeClimbing_g02_c02,RopeClimbing,RopeClimbing,1.2225730419158936,6,151
v_RopeClimbing_g02_c03,RopeClimbing,RopeClimbing,1.231490135192871,6,170
v_RopeClimbing_g02_c04,RopeClimbing,HighJump,1.1136150360107422,6,151
v_RopeClimbing_g02_c05,RopeClimbing,RopeClimbing,1.210953950881958,6,154
v_RopeClimbing_g02_c06,RopeClimbing,RopeClimbing,1.44588303565979,7,186
v_RopeClimbing_g03_c01,RopeClimbing,JumpRope,1.1504340171813965,6,153
v_RopeClimbing_g03_c02,RopeClimbing,PullUps,1.110590934753418,6,152
v_RopeClimbing_g03_c03,RopeClimbing,PullUps,1.1138968467712402,6,166
v_RopeClimbing_g03_c04,RopeClimbing,RopeClimbing,1.217083215713501,6,152
v_RopeClimbing_g04_c01,RopeClimbing,RopeClimbing,1.2156891822814941,6,155
v_RopeClimbing_g04_c02,RopeClimbing,RopeClimbing,1.2145130634307861,6,158
v_RopeClimbing_g04_c03,RopeClimbing,RopeClimbing,1.222118854522705,6,155
v_RopeClimbing_g04_c04,RopeClimbing,PoleVault,1.1533968448638916,6,155
v_RopeClimbing_g05_c01,RopeClimbing,FloorGymnastics,1.2093560695648193,6,156
v_RopeClimbing_g05_c02,RopeClimbing,Basketball Dunk,1.1491031646728516,6,160
v_RopeClimbing_g05_c03,RopeClimbing,HighJump,1.112637996673584,6,166
v_RopeClimbing_g05_c04,RopeClimbing,Jumping Jack,1.1464118957519531,6,166
v_RopeClimbing_g05_c05,RopeClimbing,HighJump,1.1297929286956787,6,175
v_RopeClimbing_g05_c06,RopeClimbing,PoleVault,1.3770549297332764,7,188
v_RopeClimbing_g05_c07,RopeClimbing,HighJump,1.1058480739593506,6,157
v_RopeClimbing_g06_c01,RopeClimbing,RopeClimbing,1.2144708633422852,6,152
v_RopeClimbing_g06_c02,RopeClimbing,RopeClimbing,1.217729091644287,6,161
v_RopeClimbing_g06_c03,RopeClimbing,RopeClimbing,1.21457839012146,6,159
v_RopeClimbing_g06_c04,RopeClimbing,FloorGymnastics,1.4447779655456543,7,189
v_RopeClimbing_g07_c01,RopeClimbing,PoleVault,1.3697950839996338,7,197
v_RopeClimbing_g07_c02,RopeClimbing,RopeClimbing,1.4431610107421875,7,206
v_RopeClimbing_g07_c03,RopeClimbing,HighJump,1.3372611999511719,7,197
v_RopeClimbing_g07_c04,RopeClimbing,PoleVault,1.362166166305542,7,181
v_RopeClimbing_g07_c05,RopeClimbing,HighJump,1.3378608226776123,7,195
v_Rowing_g01_c01,Rowing,Rowing,1.87009596824646,12,353
v_Rowing_g01_c02,Rowing,Rowing,1.843501091003418,11,301
v_Rowing_g01_c03,Rowing,Rowing,1.3402900695800781,8,227
v_Rowing_g01_c04,Rowing,Rowing,1.3387072086334229,7,203
v_Rowing_g02_c01,Rowing,Rowing,1.8479678630828857,12,359
v_Rowing_g02_c02,Rowing,Rowing,2.106919050216675,13,374
v_Rowing_g02_c03,Rowing,Rowing,2.083746910095215,13,386
v_Rowing_g02_c04,Rowing,Rowing,2.0809381008148193,14,414
v_Rowing_g02_c05,Rowing,Rowing,2.0859782695770264,14,408
v_Rowing_g02_c06,Rowing,Rowing,1.5924038887023926,10,290
v_Rowing_g03_c01,Rowing,Rowing,2.079045295715332,13,377
v_Rowing_g03_c02,Rowing,Rowing,2.6469321250915527,17,481
v_Rowing_g03_c03,Rowing,Rowing,2.602491855621338,17,499
v_Rowing_g03_c04,Rowing,Rowing,2.6017649173736572,17,500
v_Rowing_g03_c05,Rowing,Rowing,2.5806641578674316,17,499
v_Rowing_g03_c06,Rowing,Rowing,2.0872249603271484,13,367
v_Rowing_g03_c07,Rowing,Rowing,2.589097261428833,17,497
v_Rowing_g04_c01,Rowing,Rowing,1.5892958641052246,9,262
v_Rowing_g04_c02,Rowing,Rowing,1.59279203414917,10,297
v_Rowing_g04_c03,Rowing,Rowing,1.8588910102844238,11,307
v_Rowing_g04_c04,Rowing,Rowing,1.5752339363098145,10,294
v_Rowing_g04_c05,Rowing,Rowing,1.586777925491333,10,300
v_Rowing_g04_c06,Rowing,Rowing,1.8577079772949219,12,346
v_Rowing_g05_c01,Rowing,Rowing,1.8739519119262695,11,326
v_Rowing_g05_c02,Rowing,Rowing,1.8497140407562256,12,342
v_Rowing_g05_c03,Rowing,Rowing,2.110038995742798,14,414
v_Rowing_g05_c04,Rowing,Rowing,2.37306809425354,15,426
v_Rowing_g06_c01,Rowing,Rowing,1.8684399127960205,11,325
v_Rowing_g06_c02,Rowing,Rowing,2.0960309505462646,14,412
v_Rowing_g06_c03,Rowing,Rowing,1.8479418754577637,11,307
v_Rowing_g06_c04,Rowing,Rowing,1.5901439189910889,10,292
v_Rowing_g07_c01,Rowing,Rowing,1.3478541374206543,7,188
v_Rowing_g07_c02,Rowing,Rowing,1.574810266494751,10,274
v_Rowing_g07_c03,Rowing,Rowing,1.5796232223510742,9,266
v_Rowing_g07_c04,Rowing,Rowing,1.8628263473510742,11,314
v_Rowing_g07_c05,Rowing,Rowing,1.8433897495269775,12,345
v_SalsaSpin_g01_c01,SalsaSpin,JumpingJack,1.1653928756713867,6,167
v_SalsaSpin_g01_c02,SalsaSpin,IceDancing,1.1503539085388184,6,167
v_SalsaSpin_g01_c03,SalsaSpin,JumpingJack,1.1470668315887451,6,167
v_SalsaSpin_g01_c04,SalsaSpin,JumpingJack,1.1481499671936035,6,167
v_SalsaSpin_g01_c05,SalsaSpin,HighJump,1.1154639720916748,6,167
v_SalsaSpin_g01_c06,SalsaSpin,JumpingJack,1.141948938369751,6,167
v_SalsaSpin_g01_c07,SalsaSpin,SalsaSpin,1.1420300006866455,6,167
v_SalsaSpin_g02_c01,SalsaSpin,BoxingPunchingBag,2.016407012939453,12,333
v_SalsaSpin_g02_c02,SalsaSpin,Bowling,1.8673319816589355,12,333
v_SalsaSpin_g02_c03,SalsaSpin,JumpRope,1.8877618312835693,12,333
v_SalsaSpin_g02_c04,SalsaSpin,FloorGymnastics,1.96097993850708,12,333
v_SalsaSpin_g02_c05,SalsaSpin,BoxingPunchingBag,2.000581979751587,12,333
v_SalsaSpin_g02_c06,SalsaSpin,Bowling,1.85093092918396,12,333
v_SalsaSpin_g02_c07,SalsaSpin,FloorGymnastics,1.9597699642181396,12,333
v_SalsaSpin_g03_c01,SalsaSpin,IceDancing,1.1440272331237793,6,168
v_SalsaSpin_g03_c02,SalsaSpin,FloorGymnastics,1.2128732204437256,6,168
v_SalsaSpin_g03_c03,SalsaSpin,FloorGymnastics,1.2154629230499268,6,168
v_SalsaSpin_g03_c04,SalsaSpin,IceDancing,1.1456570625305176,6,168
v_SalsaSpin_g03_c05,SalsaSpin,IceDancing,1.1437089443206787,6,168
v_SalsaSpin_g03_c06,SalsaSpin,FloorGymnastics,1.2077701091766357,6,168
v_SalsaSpin_g04_c01,SalsaSpin,IceDancing,1.8902149200439453,12,333
v_SalsaSpin_g04_c02,SalsaSpin,IceDancing,1.8887650966644287,12,333
v_SalsaSpin_g04_c03,SalsaSpin,IceDancing,1.8921699523925781,12,333
v_SalsaSpin_g04_c04,SalsaSpin,IceDancing,1.8905577659606934,12,333
v_SalsaSpin_g04_c05,SalsaSpin,IceDancing,1.8947513103485107,12,333
v_SalsaSpin_g04_c06,SalsaSpin,IceDancing,1.8928308486938477,12,333
v_SalsaSpin_g05_c01,SalsaSpin,IceDancing,1.3895471096038818,7,200
v_SalsaSpin_g05_c02,SalsaSpin,IceDancing,1.3749380111694336,7,200
v_SalsaSpin_g05_c03,SalsaSpin,IceDancing,1.3772258758544922,7,200
v_SalsaSpin_g05_c04,SalsaSpin,IceDancing,1.369910717010498,7,200
v_SalsaSpin_g05_c05,SalsaSpin,IceDancing,1.36667799949646,7,200
v_SalsaSpin_g05_c06,SalsaSpin,IceDancing,1.3719310760498047,7,200
v_SalsaSpin_g06_c01,SalsaSpin,BoxingPunchingBag,1.2539236545562744,6,167
v_SalsaSpin_g06_c02,SalsaSpin,IceDancing,1.148087978363037,6,167
v_SalsaSpin_g06_c03,SalsaSpin,IceDancing,1.1452150344848633,6,167
v_SalsaSpin_g06_c04,SalsaSpin,IceDancing,1.1377930641174316,6,167
v_SalsaSpin_g06_c05,SalsaSpin,BoxingPunchingBag,1.2434778213500977,6,167
v_SalsaSpin_g07_c01,SalsaSpin,SalsaSpin,1.1457700729370117,6,167
v_SalsaSpin_g07_c02,SalsaSpin,SalsaSpin,1.148730993270874,6,167
v_SalsaSpin_g07_c03,SalsaSpin,Bowling,1.1114239692687988,6,167
v_SalsaSpin_g07_c04,SalsaSpin,SalsaSpin,1.1437749862670898,6,167
v_SalsaSpin_g07_c05,SalsaSpin,IceDancing,1.1449642181396484,6,167
v_SalsaSpin_g07_c06,SalsaSpin,IceDancing,1.1391501426696777,6,167
v_ShavingBeard_g01_c01,ShavingBeard,Shaving Beard,1.1436891555786133,5,127
v_ShavingBeard_g01_c02,ShavingBeard,Shaving Beard,1.1391830444335938,5,137
v_ShavingBeard_g01_c03,ShavingBeard,ShavingBeard,1.172701358795166,5,130
v_ShavingBeard_g01_c04,ShavingBeard,BlowDryHair,0.9713740348815918,4,91
v_ShavingBeard_g02_c01,ShavingBeard,ApplyEyeMakeup,1.1911752223968506,6,179
v_ShavingBeard_g02_c02,ShavingBeard,BrushingTeeth,1.4225070476531982,7,193
v_ShavingBeard_g02_c03,ShavingBeard,ShavingBeard,1.4110028743743896,7,191
v_ShavingBeard_g02_c04,ShavingBeard,BrushingTeeth,1.1873600482940674,5,147
v_ShavingBeard_g02_c05,ShavingBeard,BrushingTeeth,1.1806647777557373,6,179
v_ShavingBeard_g02_c06,ShavingBeard,ShavingBeard,1.4085540771484375,7,203
v_ShavingBeard_g02_c07,ShavingBeard,ShavingBeard,1.676414966583252,9,250
v_ShavingBeard_g03_c01,ShavingBeard,Shaving Beard,0.9555609226226807,4,98
v_ShavingBeard_g03_c02,ShavingBeard,ShavingBeard,0.9659273624420166,4,98
v_ShavingBeard_g03_c03,ShavingBeard,ShavingBeard,0.9617161750793457,4,105
v_ShavingBeard_g03_c04,ShavingBeard,Shaving Beard,0.921942949295044,4,106
v_ShavingBeard_g03_c05,ShavingBeard,ShavingBeard,1.4238629341125488,7,183
v_ShavingBeard_g03_c06,ShavingBeard,ShavingBeard,1.199507236480713,5,149
v_ShavingBeard_g03_c07,ShavingBeard,ShavingBeard,1.1901791095733643,6,157
v_ShavingBeard_g04_c01,ShavingBeard,ShavingBeard,1.404205083847046,8,222
v_ShavingBeard_g04_c02,ShavingBeard,ShavingBeard,1.1810619831085205,6,178
v_ShavingBeard_g04_c03,ShavingBeard,ShavingBeard,1.4040069580078125,7,191
v_ShavingBeard_g04_c04,ShavingBeard,BrushingTeeth,1.4104349613189697,8,211
v_ShavingBeard_g05_c01,ShavingBeard,ShavingBeard,2.713489055633545,17,500
v_ShavingBeard_g05_c02,ShavingBeard,BrushingTeeth,2.682343006134033,17,507
v_ShavingBeard_g05_c03,ShavingBeard,ShavingBeard,2.677577018737793,17,508
v_ShavingBeard_g05_c04,ShavingBeard,ShavingBeard,2.6730990409851074,17,500
v_ShavingBeard_g05_c05,ShavingBeard,ShavingBeard,2.6883318424224854,18,521
v_ShavingBeard_g05_c06,ShavingBeard,ShavingBeard,2.688201904296875,18,521
v_ShavingBeard_g05_c07,ShavingBeard,ShavingBeard,2.685703992843628,18,528
v_ShavingBeard_g06_c01,ShavingBeard,ShavingBeard,1.4463317394256592,7,181
v_ShavingBeard_g06_c02,ShavingBeard,ShavingBeard,1.4147367477416992,7,204
v_ShavingBeard_g06_c03,ShavingBeard,ShavingBeard,1.4135801792144775,7,188
v_ShavingBeard_g06_c04,ShavingBeard,ShavingBeard,1.6786079406738281,10,279
v_ShavingBeard_g06_c05,ShavingBeard,BrushingTeeth,1.9565367698669434,12,359
v_ShavingBeard_g06_c06,ShavingBeard,ApplyEyeMakeup,1.1935842037200928,6,180
v_ShavingBeard_g06_c07,ShavingBeard,ApplyEyeMakeup,1.6740539073944092,9,251
v_ShavingBeard_g07_c01,ShavingBeard,Haircut,1.3549690246582031,8,229
v_ShavingBeard_g07_c02,ShavingBeard,ShavingBeard,1.4191889762878418,8,231
v_ShavingBeard_g07_c03,ShavingBeard,ShavingBeard,1.6582727432250977,9,265
v_ShavingBeard_g07_c04,ShavingBeard,Haircut,1.343674898147583,8,230
v_ShavingBeard_g07_c05,ShavingBeard,Haircut,1.8688950538635254,11,314
v_ShavingBeard_g07_c06,ShavingBeard,Haircut,2.1099181175231934,13,386
v_ShavingBeard_g07_c07,ShavingBeard,Shaving Beard,2.1418988704681396,13,386
v_Shotput_g01_c01,Shotput,HammerThrow,0.9477541446685791,3,61
v_Shotput_g01_c02,Shotput,HammerThrow,0.9184930324554443,4,101
v_Shotput_g01_c03,Shotput,HammerThrow,0.9251630306243896,4,94
v_Shotput_g01_c04,Shotput,HammerThrow,0.9205591678619385,4,91
v_Shotput_g01_c05,Shotput,HammerThrow,0.9169290065765381,4,97
v_Shotput_g01_c06,Shotput,HammerThrow,0.9143319129943848,4,101
v_Shotput_g01_c07,Shotput,HammerThrow,0.9197449684143066,4,101
v_Shotput_g02_c01,Shotput,BaseballPitch,0.9259960651397705,3,85
v_Shotput_g02_c02,Shotput,BaseballPitch,0.9208908081054688,3,90
v_Shotput_g02_c03,Shotput,BaseballPitch,0.9244821071624756,3,73
v_Shotput_g02_c04,Shotput,BaseballPitch,0.9213466644287109,3,76
v_Shotput_g02_c05,Shotput,BaseballPitch,0.9229738712310791,4,94
v_Shotput_g02_c06,Shotput,BaseballPitch,0.9173119068145752,3,71
v_Shotput_g02_c07,Shotput,BaseballPitch,0.9257001876831055,3,88
v_Shotput_g03_c01,Shotput,BaseballPitch,0.9192428588867188,3,71
v_Shotput_g03_c02,Shotput,HammerThrow,0.9174990653991699,3,85
v_Shotput_g03_c03,Shotput,BaseballPitch,0.916356086730957,3,70
v_Shotput_g03_c04,Shotput,BaseballPitch,0.9240207672119141,4,91
v_Shotput_g03_c05,Shotput,BaseballPitch,0.9193620681762695,3,66
v_Shotput_g03_c06,Shotput,BaseballPitch,0.9248249530792236,3,85
v_Shotput_g04_c01,Shotput,HammerThrow,0.9318668842315674,3,80
v_Shotput_g04_c02,Shotput,HammerThrow,0.9138319492340088,3,77
v_Shotput_g04_c03,Shotput,HammerThrow,0.9145610332489014,3,86
v_Shotput_g04_c04,Shotput,HammerThrow,0.917168140411377,4,91
v_Shotput_g04_c05,Shotput,HammerThrow,0.9192900657653809,3,73
v_Shotput_g05_c01,Shotput,FieldHockeyPenalty,0.9943008422851562,3,67
v_Shotput_g05_c02,Shotput,BaseballPitch,1.1555531024932861,5,130
v_Shotput_g05_c03,Shotput,BaseballPitch,1.1434581279754639,5,130
v_Shotput_g05_c04,Shotput,HammerThrow,1.1409971714019775,5,125
v_Shotput_g05_c05,Shotput,BaseballPitch,1.1502938270568848,5,132
v_Shotput_g05_c06,Shotput,BaseballPitch,1.1509907245635986,5,125
v_Shotput_g05_c07,Shotput,Baseball Pitch,1.1489307880401611,5,150
v_Shotput_g06_c01,Shotput,HammerThrow,0.9194400310516357,4,101
v_Shotput_g06_c02,Shotput,SoccerPenalty,0.9560339450836182,4,101
v_Shotput_g06_c03,Shotput,HammerThrow,0.9159870147705078,3,88
v_Shotput_g06_c04,Shotput,HammerThrow,0.9209539890289307,4,95
v_Shotput_g06_c05,Shotput,HammerThrow,0.9165291786193848,3,86
v_Shotput_g06_c06,Shotput,HammerThrow,0.9184598922729492,3,90
v_Shotput_g06_c07,Shotput,HammerThrow,0.9262821674346924,4,101
v_Shotput_g07_c01,Shotput,HammerThrow,0.9182100296020508,3,79
v_Shotput_g07_c02,Shotput,HammerThrow,0.9202148914337158,3,65
v_Shotput_g07_c03,Shotput,HammerThrow,0.9243841171264648,3,71
v_Shotput_g07_c04,Shotput,HammerThrow,0.9197947978973389,3,81
v_Shotput_g07_c05,Shotput,HammerThrow,0.921097993850708,3,81
v_Shotput_g07_c06,Shotput,HammerThrow,0.7070620059967041,2,60
v_Shotput_g07_c07,Shotput,HammerThrow,0.9418888092041016,3,78
v_SkateBoarding_g01_c01,SkateBoarding,SkateBoarding,1.4263560771942139,7,202
v_SkateBoarding_g01_c02,SkateBoarding,Skateboarding,1.1572010517120361,6,175
v_SkateBoarding_g01_c03,SkateBoarding,Skateboarding,0.9509458541870117,4,112
v_SkateBoarding_g01_c04,SkateBoarding,Skateboarding,1.141709804534912,6,168
v_SkateBoarding_g02_c01,SkateBoarding,SkateBoarding,2.176676034927368,13,369
v_SkateBoarding_g02_c02,SkateBoarding,SkateBoarding,1.1989960670471191,5,128
v_SkateBoarding_g02_c03,SkateBoarding,Skateboarding,0.9502081871032715,4,111
v_SkateBoarding_g02_c04,SkateBoarding,SkateBoarding,0.9670100212097168,3,77
v_SkateBoarding_g02_c05,SkateBoarding,Skateboarding,0.9308359622955322,4,112
v_SkateBoarding_g02_c06,SkateBoarding,SkateBoarding,1.6702828407287598,10,300
v_SkateBoarding_g03_c01,SkateBoarding,SkateBoarding,1.2006959915161133,5,126
v_SkateBoarding_g03_c02,SkateBoarding,SkateBoarding,1.1863629817962646,5,126
v_SkateBoarding_g03_c03,SkateBoarding,SkateBoarding,1.1807630062103271,5,126
v_SkateBoarding_g03_c04,SkateBoarding,SkateBoarding,1.2014038562774658,5,128
v_SkateBoarding_g04_c01,SkateBoarding,SkateBoarding,0.9700820446014404,4,106
v_SkateBoarding_g04_c02,SkateBoarding,SkateBoarding,1.1831369400024414,5,145
v_SkateBoarding_g04_c03,SkateBoarding,SkateBoarding,0.9621691703796387,4,91
v_SkateBoarding_g04_c04,SkateBoarding,SkateBoarding,1.1848688125610352,5,135
v_SkateBoarding_g04_c05,SkateBoarding,Skateboarding,0.9223430156707764,4,103
v_SkateBoarding_g05_c01,SkateBoarding,SkateBoarding,1.174088954925537,5,140
v_SkateBoarding_g05_c02,SkateBoarding,SkateBoarding,0.9589102268218994,4,104
v_SkateBoarding_g05_c03,SkateBoarding,SkateBoarding,1.1801848411560059,6,160
v_SkateBoarding_g05_c04,SkateBoarding,SkateBoarding,1.4289803504943848,7,185
v_SkateBoarding_g06_c01,SkateBoarding,SkateBoarding,1.197444200515747,5,129
v_SkateBoarding_g06_c02,SkateBoarding,SkateBoarding,1.1779391765594482,5,150
v_SkateBoarding_g06_c03,SkateBoarding,SkateBoarding,1.1763970851898193,5,123
v_SkateBoarding_g06_c04,SkateBoarding,SkateBoarding,1.1802051067352295,5,150
v_SkateBoarding_g07_c01,SkateBoarding,SkateBoarding,1.1774232387542725,5,146
v_SkateBoarding_g07_c02,SkateBoarding,SkateBoarding,1.4102768898010254,7,199
v_SkateBoarding_g07_c03,SkateBoarding,SkateBoarding,1.401778221130371,7,185
v_SkateBoarding_g07_c04,SkateBoarding,SkateBoarding,1.1840219497680664,6,172
v_SkateBoarding_g07_c05,SkateBoarding,SkateBoarding,1.173508882522583,5,149
v_Skiing_g01_c01,Skiing,Skiing,1.378844976425171,8,240
v_Skiing_g01_c02,Skiing,Skiing,1.645820140838623,9,244
v_Skiing_g01_c03,Skiing,Skiing,1.6223089694976807,9,245
v_Skiing_g01_c04,Skiing,Skiing,1.6307260990142822,9,252
v_Skiing_g01_c05,Skiing,RockClimbingIndoor,1.7425131797790527,9,260
v_Skiing_g01_c06,Skiing,HighJump,1.1151580810546875,6,174
v_Skiing_g02_c01,Skiing,IceDancing,1.1430881023406982,6,175
v_Skiing_g02_c02,Skiing,IceDancing,1.3909611701965332,7,202
v_Skiing_g02_c03,Skiing,IceDancing,1.37489914894104,7,200
v_Skiing_g02_c04,Skiing,Skiing,1.153855323791504,6,177
v_Skiing_g02_c05,Skiing,HighJump,0.9022257328033447,4,118
v_Skiing_g03_c01,Skiing,Skiing,1.3814237117767334,7,208
v_Skiing_g03_c02,Skiing,Skiing,0.9306111335754395,4,110
v_Skiing_g03_c03,Skiing,IceDancing,1.372520923614502,7,206
v_Skiing_g03_c04,Skiing,Skiing,1.9114658832550049,11,308
v_Skiing_g03_c05,Skiing,Skiing,1.3869600296020508,8,230
v_Skiing_g03_c06,Skiing,Skiing,1.684938907623291,10,300
v_Skiing_g03_c07,Skiing,Skiing,1.6283588409423828,10,300
v_Skiing_g04_c01,Skiing,Surfing,1.3831520080566406,8,230
v_Skiing_g04_c02,Skiing,Surfing,1.6242797374725342,9,252
v_Skiing_g04_c03,Skiing,Skiing,1.1643850803375244,6,154
v_Skiing_g04_c04,Skiing,Skiing,1.3760948181152344,7,200
v_Skiing_g04_c05,Skiing,Skiing,1.372997760772705,7,199
v_Skiing_g04_c06,Skiing,Skiing,1.3982570171356201,7,187
v_Skiing_g04_c07,Skiing,Surfing,1.6287970542907715,10,279
v_Skiing_g05_c01,Skiing,Skiing,1.3894808292388916,7,184
v_Skiing_g05_c02,Skiing,Skiing,0.9446127414703369,4,108
v_Skiing_g05_c03,Skiing,Skiing,1.6258177757263184,10,278
v_Skiing_g05_c04,Skiing,Skiing,1.622588872909546,9,254
v_Skiing_g06_c01,Skiing,IceDancing,1.6253750324249268,10,300
v_Skiing_g06_c02,Skiing,IceDancing,1.617746353149414,10,300
v_Skiing_g06_c03,Skiing,IceDancing,1.6157550811767578,10,300
v_Skiing_g06_c04,Skiing,IceDancing,1.6207270622253418,10,300
v_Skiing_g06_c05,Skiing,Skateboarding,1.6125900745391846,10,300
v_Skiing_g06_c06,Skiing,HighJump,1.5803158283233643,10,300
v_Skiing_g06_c07,Skiing,JumpingJack,1.6195509433746338,10,300
v_Skiing_g07_c01,Skiing,IceDancing,1.3852941989898682,8,236
v_Skiing_g07_c02,Skiing,Skiing,1.1474719047546387,6,179
v_Skiing_g07_c03,Skiing,IceDancing,0.9376192092895508,4,103
v_Skiing_g07_c04,Skiing,HighJump,0.8845548629760742,3,85
v_Skijet_g01_c01,Skijet,Skijet,2.1540749073028564,14,418
v_Skijet_g01_c02,Skijet,Skijet,2.131922960281372,14,416
v_Skijet_g01_c03,Skijet,Skijet,2.1337451934814453,14,416
v_Skijet_g01_c04,Skijet,Skijet,2.1309921741485596,14,416
v_Skijet_g02_c01,Skijet,Skijet,1.3850750923156738,7,210
v_Skijet_g02_c02,Skijet,Skijet,1.3731391429901123,7,183
v_Skijet_g02_c03,Skijet,Skijet,1.3738319873809814,7,210
v_Skijet_g02_c04,Skijet,Skijet,1.3701229095458984,7,210
v_Skijet_g03_c01,Skijet,Surfing,1.9059598445892334,11,316
v_Skijet_g03_c02,Skijet,Skijet,1.8971848487854004,11,316
v_Skijet_g03_c03,Skijet,Skijet,1.88499116897583,11,316
v_Skijet_g03_c04,Skijet,Skijet,1.8984858989715576,11,310
v_Skijet_g04_c01,Skijet,Skijet,1.6327488422393799,9,251
v_Skijet_g04_c02,Skijet,Surfing,1.6228768825531006,9,251
v_Skijet_g04_c03,Skijet,Surfing,1.6149120330810547,9,251
v_Skijet_g04_c04,Skijet,Surfing,1.6202046871185303,9,251
v_Skijet_g05_c01,Skijet,Skijet,1.3848581314086914,7,210
v_Skijet_g05_c02,Skijet,Skijet,1.369645118713379,7,210
v_Skijet_g05_c03,Skijet,Skijet,1.3743648529052734,7,210
v_Skijet_g05_c04,Skijet,Skijet,1.3689181804656982,7,210
v_Skijet_g06_c01,Skijet,Skijet,1.6176669597625732,9,251
v_Skijet_g06_c02,Skijet,Skijet,1.6225852966308594,9,251
v_Skijet_g06_c03,Skijet,Skijet,1.6148841381072998,9,251
v_Skijet_g06_c04,Skijet,Skijet,1.6213068962097168,9,251
v_Skijet_g07_c01,Skijet,Surfing,1.371527910232544,7,199
v_Skijet_g07_c02,Skijet,Skijet,1.3696389198303223,7,197
v_Skijet_g07_c03,Skijet,Surfing,1.3738272190093994,7,197
v_Skijet_g07_c04,Skijet,Skijet,1.3688750267028809,7,203
v_SkyDiving_g01_c01,SkyDiving,SkyDiving,1.382575273513794,7,187
v_SkyDiving_g01_c02,SkyDiving,SkyDiving,1.3771326541900635,7,194
v_SkyDiving_g01_c03,SkyDiving,SkyDiving,1.1630380153656006,5,126
v_SkyDiving_g01_c04,SkyDiving,SkyDiving,0.9513468742370605,4,97
v_SkyDiving_g02_c01,SkyDiving,SkyDiving,0.6937599182128906,1,30
